z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	3	  my steve +                            	 LATT=  46.36 LONG= 113.94
75.160.168.41	02:43 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	02:44 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	02:50 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	02:54 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	02:55 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	02:59 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:01 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:05 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:08 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:10 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:11 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:13 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:15 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:18 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:20 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:22 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:24 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:27 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:36 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:38 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:41 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:43 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:45 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:47 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:50 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:54 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:56 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	03:58 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:00 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:02 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:05 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:06 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:07 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:09 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:11 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:13 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:14 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:23 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
75.160.168.41	04:24 pm  Thursday January 15, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
ip72-200-79-7.tc.ph.cox.net	06:07 pm  Thursday January 15, 2009	20	  RANGELY CO                            	 LATT=  40.08 LONG=-108.80
ip72-200-79-7.tc.ph.cox.net	06:07 pm  Thursday January 15, 2009	20	  RANGELY CO                            	 LATT=  40.08 LONG=-108.80
ip72-200-79-7.tc.ph.cox.net	06:07 pm  Thursday January 15, 2009	20	  RANGELY CO                            	 LATT=  40.08 LONG=-108.80
ip72-200-79-7.tc.ph.cox.net	06:08 pm  Thursday January 15, 2009	20	  RANGELY CO                            	 LATT=  40.08 LONG=-108.80
z166498-60.ip.fs.fed.us	06:49 am  Friday January 16, 2009	30	  FARMERS KY                            	 LATT=  38.15 LONG= -83.55
199.159.76.30	07:40 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:42 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:50 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:54 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:55 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:56 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:57 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
199.159.76.30	07:58 am  Friday January 16, 2009	50	  PORTLAND WB AP OR                     	 LATT=  45.60 LONG=-122.60
z166222-158.ip.fs.fed.us	11:57 am  Friday January 16, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
75.160.168.41	11:57 am  Friday January 16, 2009	30	  MYSTIC LAKE MT                        	 LATT=  45.23 LONG=-109.75
z166222-158.ip.fs.fed.us	04:32 pm  Friday January 16, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
75-94-58-43.boi.clearwire-dns.net	11:52 am  Monday January 19, 2009	30	  EL PASO WB AP TX                      	 LATT=  31.80 LONG=-106.40
75-94-58-43.boi.clearwire-dns.net	11:52 am  Monday January 19, 2009	30	  EL PASO WB AP TX                      	 LATT=  31.80 LONG=-106.40
75-94-58-43.boi.clearwire-dns.net	11:53 am  Monday January 19, 2009	30	  EL PASO WB AP TX                      	 LATT=  31.80 LONG=-106.40
75-94-58-43.boi.clearwire-dns.net	11:54 am  Monday January 19, 2009	30	  EL PASO WB AP TX                      	 LATT=  31.80 LONG=-106.40
75.160.168.41	02:40 pm  Monday January 19, 2009	50	  Big Sky 34, MT +                      	 LATT=  45.30 LONG= 111.17
wnpgmb0806w-ad07-119-161.dynamic.mts.net	00:26 am  Tuesday January 20, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
208.71.143.61	07:24 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:24 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:25 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:25 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:31 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:33 am  Tuesday January 20, 2009	50	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:33 am  Tuesday January 20, 2009	20	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:34 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:34 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:34 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:35 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:35 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:36 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:36 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:36 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
208.71.143.61	07:36 am  Tuesday January 20, 2009	30	  EDLV Analysis Area Climate +          	 LATT=  46.65 LONG= 112.58
itb.dfg.ca.gov	10:36 am  Tuesday January 20, 2009	30	  MOUNT SHASTA CA                       	 LATT=  41.32 LONG=-122.32
z166498-60.ip.fs.fed.us	10:53 am  Tuesday January 20, 2009	30	  LONDON FAA AIRPORT KY                 	 LATT=  37.08 LONG= -84.08
z166253-227.ip.fs.fed.us	11:54 am  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	11:55 am  Tuesday January 20, 2009	2	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	11:56 am  Tuesday January 20, 2009	1	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	12:19 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	12:19 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	12:20 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	12:21 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	12:22 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:09 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:12 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:12 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:16 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:19 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
galaxy.nezperce.org	01:19 pm  Tuesday January 20, 2009	30	  WARREN ID                             	 LATT=  45.27 LONG=-115.67
z166253-227.ip.fs.fed.us	01:19 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:20 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:20 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
galaxy.nezperce.org	01:21 pm  Tuesday January 20, 2009	30	  WARREN ID                             	 LATT=  45.27 LONG=-115.67
z166253-227.ip.fs.fed.us	01:29 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:30 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:30 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:30 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:31 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:39 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:39 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:40 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:40 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:41 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:41 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:52 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:53 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:53 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:54 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:54 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:55 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	01:55 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:02 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:03 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:03 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:04 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:05 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:06 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:06 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:07 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:07 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:08 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:08 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:48 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:49 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:50 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:50 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:54 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:55 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:55 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:55 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	02:58 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166253-227.ip.fs.fed.us	03:00 pm  Tuesday January 20, 2009	30	  ELY WBO NV                            	 LATT=  39.28 LONG=-114.85
z166498-60.ip.fs.fed.us	05:28 am  Wednesday January 21, 2009	30	  LONDON FAA AIRPORT KY                 	 LATT=  37.08 LONG= -84.08
z166498-60.ip.fs.fed.us	07:00 am  Wednesday January 21, 2009	30	  MANCHESTER 4 SE KY                    	 LATT=  37.10 LONG= -83.72
z166498-60.ip.fs.fed.us	07:14 am  Wednesday January 21, 2009	30	  MANCHESTER 4 SE KY                    	 LATT=  37.10 LONG= -83.72
z166498-60.ip.fs.fed.us	07:19 am  Wednesday January 21, 2009	30	  LONDON FAA AIRPORT KY                 	 LATT=  37.08 LONG= -84.08
z166222-158.ip.fs.fed.us	09:34 am  Wednesday January 21, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
z166222-158.ip.fs.fed.us	09:43 am  Wednesday January 21, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
z166222-158.ip.fs.fed.us	09:46 am  Wednesday January 21, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
z166222-158.ip.fs.fed.us	09:47 am  Wednesday January 21, 2009	30	  CHEESMAN CO                           	 LATT=  39.22 LONG=-105.28
z166222-158.ip.fs.fed.us	09:51 am  Wednesday January 21, 2009	30	  Trestle Ck ID +                       	 LATT=  48.28 LONG=-116.57
z166222-158.ip.fs.fed.us	09:53 am  Wednesday January 21, 2009	30	  Trestle Ck ID +                       	 LATT=  48.28 LONG=-116.57
z166222-158.ip.fs.fed.us	09:55 am  Wednesday January 21, 2009	30	  Trestle Ck ID +                       	 LATT=  48.28 LONG=-116.57
galaxy.nezperce.org	03:51 pm  Thursday January 22, 2009	30	  WARREN ID                             	 LATT=  45.27 LONG=-115.67
galaxy.nezperce.org	03:51 pm  Thursday January 22, 2009	30	  WARREN ID                             	 LATT=  45.27 LONG=-115.67
galaxy.nezperce.org	03:52 pm  Thursday January 22, 2009	30	  WARREN ID                             	 LATT=  45.27 LONG=-115.67
lph167.lp.ruf.uni-freiburg.de	01:59 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph170.lp.ruf.uni-freiburg.de	01:59 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph160.lp.ruf.uni-freiburg.de	02:02 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph167.lp.ruf.uni-freiburg.de	02:02 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph165.lp.ruf.uni-freiburg.de	02:02 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph170.lp.ruf.uni-freiburg.de	02:02 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
lph164.lp.ruf.uni-freiburg.de	02:02 am  Friday January 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
